x;y;u;v;column;row
0.0690;0.1053;0.0682;0.1033;2;2
0.1034;0.1053;0.1013;0.1048;3;2
0.1379;0.1053;0.1354;0.1054;4;2
0.1724;0.1053;0.1701;0.1057;5;2
0.2069;0.1053;0.2050;0.1059;6;2
0.2414;0.1053;0.2399;0.1062;7;2
0.2759;0.1053;0.2748;0.1066;8;2
0.3103;0.1053;0.3095;0.1071;9;2
0.3448;0.1053;0.3441;0.1077;10;2
0.3793;0.1053;0.3787;0.1083;11;2
0.4138;0.1053;0.4132;0.1089;12;2
0.4483;0.1053;0.4477;0.1094;13;2
0.4828;0.1053;0.4822;0.1099;14;2
0.5172;0.1053;0.5167;0.1102;15;2
0.5517;0.1053;0.5512;0.1106;16;2
0.5862;0.1053;0.5858;0.1109;17;2
0.6207;0.1053;0.6203;0.1111;18;2
0.6552;0.1053;0.6547;0.1114;19;2
0.6897;0.1053;0.6891;0.1117;20;2
0.7241;0.1053;0.7234;0.1119;21;2
0.7586;0.1053;0.7578;0.1120;22;2
0.7931;0.1053;0.7920;0.1120;23;2
0.8276;0.1053;0.8264;0.1118;24;2
0.8621;0.1053;0.8608;0.1114;25;2
0.8966;0.1053;0.8952;0.1109;26;2
0.9310;0.1053;0.9298;0.1103;27;2
0.9655;0.1053;0.9644;0.1099;28;2
1.0000;0.1053;0.9989;0.1103;29;2
0.0000;0.1579;0.0090;0.1462;0;3
0.0345;0.1579;0.0371;0.1523;1;3
0.0690;0.1579;0.0682;0.1554;2;3
0.1034;0.1579;0.1012;0.1569;3;3
0.1379;0.1579;0.1354;0.1574;4;3
0.1724;0.1579;0.1701;0.1576;5;3
0.2069;0.1579;0.2050;0.1577;6;3
0.2414;0.1579;0.2399;0.1580;7;3
0.2759;0.1579;0.2748;0.1584;8;3
0.3103;0.1579;0.3095;0.1589;9;3
0.3448;0.1579;0.3441;0.1594;10;3
0.3793;0.1579;0.3787;0.1600;11;3
0.4138;0.1579;0.4133;0.1606;12;3
0.4483;0.1579;0.4478;0.1611;13;3
0.4828;0.1579;0.4823;0.1615;14;3
0.5172;0.1579;0.5169;0.1619;15;3
0.5517;0.1579;0.5514;0.1622;16;3
0.5862;0.1579;0.5859;0.1625;17;3
0.6207;0.1579;0.6204;0.1628;18;3
0.6552;0.1579;0.6549;0.1630;19;3
0.6897;0.1579;0.6893;0.1633;20;3
0.7241;0.1579;0.7236;0.1635;21;3
0.7586;0.1579;0.7580;0.1636;22;3
0.7931;0.1579;0.7923;0.1636;23;3
0.8276;0.1579;0.8266;0.1634;24;3
0.8621;0.1579;0.8610;0.1631;25;3
0.8966;0.1579;0.8955;0.1625;26;3
0.9310;0.1579;0.9301;0.1619;27;3
0.9655;0.1579;0.9647;0.1615;28;3
1.0000;0.1579;0.9992;0.1619;29;3
0.0000;0.2105;0.0091;0.1986;0;4
0.0345;0.2105;0.0371;0.2046;1;4
0.0690;0.2105;0.0682;0.2077;2;4
0.1034;0.2105;0.1012;0.2090;3;4
0.1379;0.2105;0.1353;0.2095;4;4
0.1724;0.2105;0.1700;0.2096;5;4
0.2069;0.2105;0.2049;0.2097;6;4
0.2414;0.2105;0.2399;0.2099;7;4
0.2759;0.2105;0.2747;0.2102;8;4
0.3103;0.2105;0.3095;0.2107;9;4
0.3448;0.2105;0.3442;0.2112;10;4
0.3793;0.2105;0.3788;0.2118;11;4
0.4138;0.2105;0.4133;0.2123;12;4
0.4483;0.2105;0.4479;0.2128;13;4
0.4828;0.2105;0.4824;0.2132;14;4
0.5172;0.2105;0.5170;0.2136;15;4
0.5517;0.2105;0.5515;0.2139;16;4
0.5862;0.2105;0.5861;0.2141;17;4
0.6207;0.2105;0.6206;0.2144;18;4
0.6552;0.2105;0.6551;0.2146;19;4
0.6897;0.2105;0.6895;0.2149;20;4
0.7241;0.2105;0.7238;0.2151;21;4
0.7586;0.2105;0.7581;0.2152;22;4
0.7931;0.2105;0.7925;0.2152;23;4
0.8276;0.2105;0.8268;0.2150;24;4
0.8621;0.2105;0.8612;0.2146;25;4
0.8966;0.2105;0.8957;0.2140;26;4
0.9310;0.2105;0.9303;0.2134;27;4
0.9655;0.2105;0.9650;0.2131;28;4
1.0000;0.2105;0.9995;0.2134;29;4
0.0000;0.2632;0.0092;0.2513;0;5
0.0345;0.2632;0.0371;0.2571;1;5
0.0690;0.2632;0.0682;0.2601;2;5
0.1034;0.2632;0.1012;0.2613;3;5
0.1379;0.2632;0.1353;0.2617;4;5
0.1724;0.2632;0.1700;0.2618;5;5
0.2069;0.2632;0.2049;0.2618;6;5
0.2414;0.2632;0.2399;0.2619;7;5
0.2759;0.2632;0.2748;0.2622;8;5
0.3103;0.2632;0.3095;0.2626;9;5
0.3448;0.2632;0.3442;0.2631;10;5
0.3793;0.2632;0.3789;0.2637;11;5
0.4138;0.2632;0.4134;0.2642;12;5
0.4483;0.2632;0.4480;0.2646;13;5
0.4828;0.2632;0.4826;0.2650;14;5
0.5172;0.2632;0.5171;0.2653;15;5
0.5517;0.2632;0.5517;0.2655;16;5
0.5862;0.2632;0.5862;0.2657;17;5
0.6207;0.2632;0.6208;0.2660;18;5
0.6552;0.2632;0.6552;0.2662;19;5
0.6897;0.2632;0.6896;0.2664;20;5
0.7241;0.2632;0.7240;0.2666;21;5
0.7586;0.2632;0.7584;0.2667;22;5
0.7931;0.2632;0.7927;0.2667;23;5
0.8276;0.2632;0.8270;0.2665;24;5
0.8621;0.2632;0.8615;0.2661;25;5
0.8966;0.2632;0.8960;0.2655;26;5
0.9310;0.2632;0.9306;0.2649;27;5
0.9655;0.2632;0.9652;0.2646;28;5
1.0000;0.2632;0.9997;0.2650;29;5
0.0000;0.3158;0.0092;0.3042;0;6
0.0345;0.3158;0.0372;0.3099;1;6
0.0690;0.3158;0.0682;0.3127;2;6
0.1034;0.3158;0.1011;0.3138;3;6
0.1379;0.3158;0.1353;0.3141;4;6
0.1724;0.3158;0.1700;0.3141;5;6
0.2069;0.3158;0.2049;0.3140;6;6
0.2414;0.3158;0.2399;0.3141;7;6
0.2759;0.3158;0.2748;0.3143;8;6
0.3103;0.3158;0.3096;0.3147;9;6
0.3448;0.3158;0.3443;0.3151;10;6
0.3793;0.3158;0.3789;0.3156;11;6
0.4138;0.3158;0.4135;0.3161;12;6
0.4483;0.3158;0.4481;0.3164;13;6
0.4828;0.3158;0.4827;0.3168;14;6
0.5172;0.3158;0.5173;0.3170;15;6
0.5517;0.3158;0.5518;0.3172;16;6
0.5862;0.3158;0.5864;0.3174;17;6
0.6207;0.3158;0.6209;0.3176;18;6
0.6552;0.3158;0.6554;0.3177;19;6
0.6897;0.3158;0.6898;0.3179;20;6
0.7241;0.3158;0.7242;0.3181;21;6
0.7586;0.3158;0.7586;0.3181;22;6
0.7931;0.3158;0.7929;0.3181;23;6
0.8276;0.3158;0.8273;0.3179;24;6
0.8621;0.3158;0.8617;0.3175;25;6
0.8966;0.3158;0.8963;0.3170;26;6
0.9310;0.3158;0.9309;0.3164;27;6
0.9655;0.3158;0.9655;0.3161;28;6
1.0000;0.3158;1.0000;0.3165;29;6
0.0000;0.3684;0.0093;0.3573;0;7
0.0345;0.3684;0.0372;0.3629;1;7
0.0690;0.3684;0.0682;0.3656;2;7
0.1034;0.3684;0.1011;0.3666;3;7
0.1379;0.3684;0.1353;0.3667;4;7
0.1724;0.3684;0.1700;0.3666;5;7
0.2069;0.3684;0.2049;0.3665;6;7
0.2414;0.3684;0.2399;0.3664;7;7
0.2759;0.3684;0.2749;0.3666;8;7
0.3103;0.3684;0.3097;0.3669;9;7
0.3448;0.3684;0.3444;0.3673;10;7
0.3793;0.3684;0.3790;0.3677;11;7
0.4138;0.3684;0.4137;0.3681;12;7
0.4483;0.3684;0.4482;0.3684;13;7
0.4828;0.3684;0.4828;0.3686;14;7
0.5172;0.3684;0.5174;0.3688;15;7
0.5517;0.3684;0.5520;0.3690;16;7
0.5862;0.3684;0.5866;0.3691;17;7
0.6207;0.3684;0.6211;0.3692;18;7
0.6552;0.3684;0.6556;0.3693;19;7
0.6897;0.3684;0.6900;0.3694;20;7
0.7241;0.3684;0.7244;0.3696;21;7
0.7586;0.3684;0.7588;0.3696;22;7
0.7931;0.3684;0.7932;0.3696;23;7
0.8276;0.3684;0.8276;0.3694;24;7
0.8621;0.3684;0.8620;0.3690;25;7
0.8966;0.3684;0.8966;0.3685;26;7
0.9310;0.3684;0.9312;0.3679;27;7
0.9655;0.3684;0.9658;0.3676;28;7
1.0000;0.3684;1.0003;0.3681;29;7
0.0000;0.4211;0.0093;0.4107;0;8
0.0345;0.4211;0.0372;0.4161;1;8
0.0690;0.4211;0.0682;0.4186;2;8
0.1034;0.4211;0.1011;0.4195;3;8
0.1379;0.4211;0.1353;0.4195;4;8
0.1724;0.4211;0.1700;0.4193;5;8
0.2069;0.4211;0.2050;0.4190;6;8
0.2414;0.4211;0.2400;0.4189;7;8
0.2759;0.4211;0.2749;0.4190;8;8
0.3103;0.4211;0.3098;0.4192;9;8
0.3448;0.4211;0.3445;0.4195;10;8
0.3793;0.4211;0.3791;0.4199;11;8
0.4138;0.4211;0.4138;0.4202;12;8
0.4483;0.4211;0.4484;0.4204;13;8
0.4828;0.4211;0.4829;0.4206;14;8
0.5172;0.4211;0.5175;0.4208;15;8
0.5517;0.4211;0.5521;0.4208;16;8
0.5862;0.4211;0.5867;0.4209;17;8
0.6207;0.4211;0.6213;0.4209;18;8
0.6552;0.4211;0.6558;0.4210;19;8
0.6897;0.4211;0.6903;0.4211;20;8
0.7241;0.4211;0.7247;0.4211;21;8
0.7586;0.4211;0.7591;0.4212;22;8
0.7931;0.4211;0.7934;0.4211;23;8
0.8276;0.4211;0.8279;0.4209;24;8
0.8621;0.4211;0.8624;0.4205;25;8
0.8966;0.4211;0.8969;0.4200;26;8
0.9310;0.4211;0.9315;0.4195;27;8
0.9655;0.4211;0.9662;0.4192;28;8
1.0000;0.4211;1.0006;0.4197;29;8
0.0000;0.4737;0.0092;0.4642;0;9
0.0345;0.4737;0.0371;0.4694;1;9
0.0690;0.4737;0.0681;0.4717;2;9
0.1034;0.4737;0.1011;0.4725;3;9
0.1379;0.4737;0.1352;0.4724;4;9
0.1724;0.4737;0.1700;0.4721;5;9
0.2069;0.4737;0.2050;0.4717;6;9
0.2414;0.4737;0.2400;0.4715;7;9
0.2759;0.4737;0.2749;0.4715;8;9
0.3103;0.4737;0.3098;0.4717;9;9
0.3448;0.4737;0.3446;0.4719;10;9
0.3793;0.4737;0.3792;0.4722;11;9
0.4138;0.4737;0.4139;0.4724;12;9
0.4483;0.4737;0.4485;0.4726;13;9
0.4828;0.4737;0.4831;0.4728;14;9
0.5172;0.4737;0.5177;0.4728;15;9
0.5517;0.4737;0.5523;0.4728;16;9
0.5862;0.4737;0.5869;0.4728;17;9
0.6207;0.4737;0.6214;0.4728;18;9
0.6552;0.4737;0.6560;0.4728;19;9
0.6897;0.4737;0.6905;0.4729;20;9
0.7241;0.4737;0.7249;0.4729;21;9
0.7586;0.4737;0.7593;0.4729;22;9
0.7931;0.4737;0.7937;0.4728;23;9
0.8276;0.4737;0.8282;0.4725;24;9
0.8621;0.4737;0.8627;0.4722;25;9
0.8966;0.4737;0.8972;0.4717;26;9
0.9310;0.4737;0.9319;0.4712;27;9
0.9655;0.4737;0.9665;0.4710;28;9
1.0000;0.4737;1.0009;0.4715;29;9
0.0000;0.5263;0.0090;0.5177;0;10
0.0345;0.5263;0.0369;0.5227;1;10
0.0690;0.5263;0.0680;0.5249;2;10
0.1034;0.5263;0.1010;0.5255;3;10
0.1379;0.5263;0.1351;0.5254;4;10
0.1724;0.5263;0.1699;0.5249;5;10
0.2069;0.5263;0.2049;0.5245;6;10
0.2414;0.5263;0.2400;0.5243;7;10
0.2759;0.5263;0.2749;0.5242;8;10
0.3103;0.5263;0.3098;0.5243;9;10
0.3448;0.5263;0.3446;0.5245;10;10
0.3793;0.5263;0.3793;0.5247;11;10
0.4138;0.5263;0.4139;0.5249;12;10
0.4483;0.5263;0.4485;0.5250;13;10
0.4828;0.5263;0.4832;0.5251;14;10
0.5172;0.5263;0.5178;0.5251;15;10
0.5517;0.5263;0.5524;0.5250;16;10
0.5862;0.5263;0.5870;0.5249;17;10
0.6207;0.5263;0.6216;0.5249;18;10
0.6552;0.5263;0.6562;0.5248;19;10
0.6897;0.5263;0.6907;0.5248;20;10
0.7241;0.5263;0.7251;0.5248;21;10
0.7586;0.5263;0.7596;0.5248;22;10
0.7931;0.5263;0.7940;0.5247;23;10
0.8276;0.5263;0.8285;0.5244;24;10
0.8621;0.5263;0.8630;0.5240;25;10
0.8966;0.5263;0.8976;0.5236;26;10
0.9310;0.5263;0.9322;0.5231;27;10
0.9655;0.5263;0.9668;0.5229;28;10
1.0000;0.5263;1.0012;0.5234;29;10
0.0000;0.5789;0.0089;0.5711;0;11
0.0345;0.5789;0.0368;0.5760;1;11
0.0690;0.5789;0.0678;0.5781;2;11
0.1034;0.5789;0.1008;0.5786;3;11
0.1379;0.5789;0.1350;0.5783;4;11
0.1724;0.5789;0.1698;0.5778;5;11
0.2069;0.5789;0.2048;0.5774;6;11
0.2414;0.5789;0.2399;0.5770;7;11
0.2759;0.5789;0.2749;0.5769;8;11
0.3103;0.5789;0.3098;0.5770;9;11
0.3448;0.5789;0.3446;0.5771;10;11
0.3793;0.5789;0.3793;0.5773;11;11
0.4138;0.5789;0.4140;0.5774;12;11
0.4483;0.5789;0.4486;0.5775;13;11
0.4828;0.5789;0.4832;0.5775;14;11
0.5172;0.5789;0.5179;0.5775;15;11
0.5517;0.5789;0.5525;0.5774;16;11
0.5862;0.5789;0.5872;0.5773;17;11
0.6207;0.5789;0.6218;0.5772;18;11
0.6552;0.5789;0.6564;0.5771;19;11
0.6897;0.5789;0.6909;0.5771;20;11
0.7241;0.5789;0.7254;0.5770;21;11
0.7586;0.5789;0.7598;0.5769;22;11
0.7931;0.5789;0.7943;0.5768;23;11
0.8276;0.5789;0.8288;0.5765;24;11
0.8621;0.5789;0.8633;0.5762;25;11
0.8966;0.5789;0.8979;0.5757;26;11
0.9310;0.5789;0.9326;0.5752;27;11
0.9655;0.5789;0.9672;0.5750;28;11
1.0000;0.5789;1.0016;0.5755;29;11
0.0000;0.6316;0.0086;0.6244;0;12
0.0345;0.6316;0.0366;0.6292;1;12
0.0690;0.6316;0.0676;0.6312;2;12
0.1034;0.6316;0.1006;0.6316;3;12
0.1379;0.6316;0.1348;0.6313;4;12
0.1724;0.6316;0.1697;0.6307;5;12
0.2069;0.6316;0.2047;0.6302;6;12
0.2414;0.6316;0.2398;0.6299;7;12
0.2759;0.6316;0.2748;0.6297;8;12
0.3103;0.6316;0.3098;0.6297;9;12
0.3448;0.6316;0.3446;0.6298;10;12
0.3793;0.6316;0.3793;0.6300;11;12
0.4138;0.6316;0.4140;0.6301;12;12
0.4483;0.6316;0.4487;0.6302;13;12
0.4828;0.6316;0.4833;0.6302;14;12
0.5172;0.6316;0.5180;0.6301;15;12
0.5517;0.6316;0.5527;0.6300;16;12
0.5862;0.6316;0.5873;0.6299;17;12
0.6207;0.6316;0.6219;0.6297;18;12
0.6552;0.6316;0.6565;0.6296;19;12
0.6897;0.6316;0.6911;0.6295;20;12
0.7241;0.6316;0.7256;0.6295;21;12
0.7586;0.6316;0.7601;0.6294;22;12
0.7931;0.6316;0.7946;0.6292;23;12
0.8276;0.6316;0.8291;0.6289;24;12
0.8621;0.6316;0.8637;0.6285;25;12
0.8966;0.6316;0.8983;0.6280;26;12
0.9310;0.6316;0.9329;0.6275;27;12
0.9655;0.6316;0.9675;0.6273;28;12
1.0000;0.6316;1.0019;0.6278;29;12
0.0000;0.6842;0.0085;0.6775;0;13
0.0345;0.6842;0.0364;0.6822;1;13
0.0690;0.6842;0.0674;0.6841;2;13
0.1034;0.6842;0.1005;0.6845;3;13
0.1379;0.6842;0.1347;0.6841;4;13
0.1724;0.6842;0.1695;0.6835;5;13
0.2069;0.6842;0.2046;0.6830;6;13
0.2414;0.6842;0.2397;0.6826;7;13
0.2759;0.6842;0.2748;0.6825;8;13
0.3103;0.6842;0.3097;0.6825;9;13
0.3448;0.6842;0.3445;0.6826;10;13
0.3793;0.6842;0.3793;0.6828;11;13
0.4138;0.6842;0.4140;0.6829;12;13
0.4483;0.6842;0.4487;0.6830;13;13
0.4828;0.6842;0.4834;0.6830;14;13
0.5172;0.6842;0.5181;0.6829;15;13
0.5517;0.6842;0.5528;0.6828;16;13
0.5862;0.6842;0.5875;0.6826;17;13
0.6207;0.6842;0.6221;0.6825;18;13
0.6552;0.6842;0.6568;0.6824;19;13
0.6897;0.6842;0.6913;0.6823;20;13
0.7241;0.6842;0.7259;0.6822;21;13
0.7586;0.6842;0.7604;0.6821;22;13
0.7931;0.6842;0.7949;0.6819;23;13
0.8276;0.6842;0.8294;0.6816;24;13
0.8621;0.6842;0.8640;0.6812;25;13
0.8966;0.6842;0.8986;0.6806;26;13
0.9310;0.6842;0.9333;0.6801;27;13
0.9655;0.6842;0.9678;0.6798;28;13
1.0000;0.6842;1.0022;0.6803;29;13
0.0000;0.7368;0.0084;0.7304;0;14
0.0345;0.7368;0.0363;0.7350;1;14
0.0690;0.7368;0.0673;0.7368;2;14
0.1034;0.7368;0.1003;0.7372;3;14
0.1379;0.7368;0.1346;0.7368;4;14
0.1724;0.7368;0.1694;0.7362;5;14
0.2069;0.7368;0.2045;0.7356;6;14
0.2414;0.7368;0.2396;0.7353;7;14
0.2759;0.7368;0.2747;0.7352;8;14
0.3103;0.7368;0.3097;0.7352;9;14
0.3448;0.7368;0.3445;0.7353;10;14
0.3793;0.7368;0.3793;0.7355;11;14
0.4138;0.7368;0.4141;0.7357;12;14
0.4483;0.7368;0.4488;0.7358;13;14
0.4828;0.7368;0.4835;0.7358;14;14
0.5172;0.7368;0.5182;0.7357;15;14
0.5517;0.7368;0.5529;0.7356;16;14
0.5862;0.7368;0.5876;0.7355;17;14
0.6207;0.7368;0.6223;0.7353;18;14
0.6552;0.7368;0.6570;0.7352;19;14
0.6897;0.7368;0.6916;0.7351;20;14
0.7241;0.7368;0.7261;0.7350;21;14
0.7586;0.7368;0.7607;0.7349;22;14
0.7931;0.7368;0.7952;0.7347;23;14
0.8276;0.7368;0.8297;0.7344;24;14
0.8621;0.7368;0.8643;0.7340;25;14
0.8966;0.7368;0.8990;0.7334;26;14
0.9310;0.7368;0.9336;0.7328;27;14
0.9655;0.7368;0.9682;0.7325;28;14
1.0000;0.7368;1.0025;0.7328;29;14
0.0000;0.7895;0.0085;0.7830;0;15
0.0345;0.7895;0.0363;0.7875;1;15
0.0690;0.7895;0.0673;0.7893;2;15
0.1034;0.7895;0.1003;0.7896;3;15
0.1379;0.7895;0.1345;0.7892;4;15
0.1724;0.7895;0.1693;0.7886;5;15
0.2069;0.7895;0.2044;0.7881;6;15
0.2414;0.7895;0.2396;0.7877;7;15
0.2759;0.7895;0.2747;0.7876;8;15
0.3103;0.7895;0.3097;0.7877;9;15
0.3448;0.7895;0.3446;0.7879;10;15
0.3793;0.7895;0.3794;0.7881;11;15
0.4138;0.7895;0.4141;0.7883;12;15
0.4483;0.7895;0.4489;0.7884;13;15
0.4828;0.7895;0.4836;0.7885;14;15
0.5172;0.7895;0.5184;0.7884;15;15
0.5517;0.7895;0.5531;0.7884;16;15
0.5862;0.7895;0.5878;0.7883;17;15
0.6207;0.7895;0.6225;0.7881;18;15
0.6552;0.7895;0.6572;0.7880;19;15
0.6897;0.7895;0.6918;0.7880;20;15
0.7241;0.7895;0.7264;0.7879;21;15
0.7586;0.7895;0.7610;0.7878;22;15
0.7931;0.7895;0.7955;0.7876;23;15
0.8276;0.7895;0.8301;0.7873;24;15
0.8621;0.7895;0.8647;0.7868;25;15
0.8966;0.7895;0.8993;0.7862;26;15
0.9310;0.7895;0.9339;0.7856;27;15
0.9655;0.7895;0.9685;0.7851;28;15
1.0000;0.7895;1.0028;0.7854;29;15
0.0000;0.8421;0.0089;0.8354;0;16
0.0345;0.8421;0.0366;0.8398;1;16
0.0690;0.8421;0.0675;0.8416;2;16
0.1034;0.8421;0.1004;0.8418;3;16
0.1379;0.8421;0.1346;0.8413;4;16
0.1724;0.8421;0.1694;0.8407;5;16
0.2069;0.8421;0.2045;0.8401;6;16
0.2414;0.8421;0.2396;0.8398;7;16
0.2759;0.8421;0.2747;0.8397;8;16
0.3103;0.8421;0.3097;0.8398;9;16
0.3448;0.8421;0.3446;0.8400;10;16
0.3793;0.8421;0.3794;0.8402;11;16
0.4138;0.8421;0.4142;0.8405;12;16
0.4483;0.8421;0.4490;0.8406;13;16
0.4828;0.8421;0.4838;0.8407;14;16
0.5172;0.8421;0.5185;0.8408;15;16
0.5517;0.8421;0.5533;0.8407;16;16
0.5862;0.8421;0.5880;0.8407;17;16
0.6207;0.8421;0.6228;0.8406;18;16
0.6552;0.8421;0.6575;0.8406;19;16
0.6897;0.8421;0.6921;0.8405;20;16
0.7241;0.8421;0.7267;0.8405;21;16
0.7586;0.8421;0.7613;0.8404;22;16
0.7931;0.8421;0.7958;0.8402;23;16
0.8276;0.8421;0.8304;0.8399;24;16
0.8621;0.8421;0.8650;0.8395;25;16
0.8966;0.8421;0.8996;0.8388;26;16
0.9310;0.8421;0.9343;0.8382;27;16
0.9655;0.8421;0.9688;0.8376;28;16
1.0000;0.8421;1.0031;0.8377;29;16
0.0000;0.8947;0.0096;0.8876;0;17
0.0345;0.8947;0.0371;0.8919;1;17
0.0690;0.8947;0.0678;0.8934;2;17
0.1034;0.8947;0.1007;0.8935;3;17
0.1379;0.8947;0.1347;0.8929;4;17
0.1724;0.8947;0.1695;0.8922;5;17
0.2069;0.8947;0.2045;0.8916;6;17
0.2414;0.8947;0.2396;0.8912;7;17
0.2759;0.8947;0.2747;0.8910;8;17
0.3103;0.8947;0.3097;0.8911;9;17
0.3448;0.8947;0.3446;0.8913;10;17
0.3793;0.8947;0.3795;0.8916;11;17
0.4138;0.8947;0.4143;0.8918;12;17
0.4483;0.8947;0.4491;0.8920;13;17
0.4828;0.8947;0.4839;0.8922;14;17
0.5172;0.8947;0.5187;0.8923;15;17
0.5517;0.8947;0.5535;0.8923;16;17
0.5862;0.8947;0.5882;0.8923;17;17
0.6207;0.8947;0.6230;0.8923;18;17
0.6552;0.8947;0.6577;0.8923;19;17
0.6897;0.8947;0.6923;0.8924;20;17
0.7241;0.8947;0.7270;0.8924;21;17
0.7586;0.8947;0.7615;0.8924;22;17
0.7931;0.8947;0.7961;0.8923;23;17
0.8276;0.8947;0.8307;0.8920;24;17
0.8621;0.8947;0.8653;0.8916;25;17
0.8966;0.8947;0.8999;0.8910;26;17
0.9310;0.8947;0.9346;0.8902;27;17
0.9655;0.8947;0.9692;0.8897;28;17
1.0000;0.8947;1.0034;0.8896;29;17
0.0000;0.9474;0.0106;0.9397;0;18
0.0345;0.9474;0.0379;0.9436;1;18
0.0690;0.9474;0.0684;0.9449;2;18
0.1034;0.9474;0.1011;0.9447;3;18
0.1379;0.9474;0.1350;0.9438;4;18
0.1724;0.9474;0.1696;0.9429;5;18
0.2069;0.9474;0.2046;0.9421;6;18
0.2414;0.9474;0.2397;0.9416;7;18
0.2759;0.9474;0.2747;0.9413;8;18
0.3103;0.9474;0.3097;0.9413;9;18
0.3448;0.9474;0.3446;0.9414;10;18
0.3793;0.9474;0.3795;0.9417;11;18
0.4138;0.9474;0.4143;0.9419;12;18
0.4483;0.9474;0.4491;0.9421;13;18
0.4828;0.9474;0.4839;0.9423;14;18
0.5172;0.9474;0.5187;0.9424;15;18
0.5517;0.9474;0.5535;0.9425;16;18
0.5862;0.9474;0.5883;0.9426;17;18
0.6207;0.9474;0.6231;0.9427;18;18
0.6552;0.9474;0.6578;0.9428;19;18
0.6897;0.9474;0.6925;0.9429;20;18
0.7241;0.9474;0.7271;0.9431;21;18
0.7586;0.9474;0.7617;0.9432;22;18
0.7931;0.9474;0.7963;0.9432;23;18
0.8276;0.9474;0.8309;0.9430;24;18
0.8621;0.9474;0.8655;0.9426;25;18
0.8966;0.9474;0.9002;0.9421;26;18
0.9310;0.9474;0.9349;0.9414;27;18
0.9655;0.9474;0.9695;0.9408;28;18
1.0000;0.9474;1.0038;0.9406;29;18
0.0000;1.0000;0.0119;0.9916;0;19
0.0345;1.0000;0.0388;0.9949;1;19
0.0690;1.0000;0.0691;0.9956;2;19
0.1034;1.0000;0.1015;0.9950;3;19
0.1379;1.0000;0.1352;0.9937;4;19
0.1724;1.0000;0.1697;0.9924;5;19
0.2069;1.0000;0.2046;0.9913;6;19
0.2414;1.0000;0.2396;0.9905;7;19
0.2759;1.0000;0.2746;0.9900;8;19
0.3103;1.0000;0.3095;0.9897;9;19
0.3448;1.0000;0.3444;0.9897;10;19
0.3793;1.0000;0.3792;0.9898;11;19
